hour,val
1241.0,21.702737321042203
1251.0,21.778264504630695
1261.0,21.852962419239166
1271.0,21.926840649577752
1281.0,21.999908593581022
1291.0,22.072175479095645
1301.0,22.14365052562077
1311.0,22.21434344489742
1321.0,22.284262978569938
1331.0,22.353417621901574
1341.0,22.42181577575025
1351.0,22.48946574764086
1361.0,22.556375752828476
1371.0,22.62255391955142
1381.0,22.68800837645674
1391.0,22.752747099211394
1401.0,22.816777935407956
1411.0,22.880108646098044
1421.0,22.942746906771635
1431.0,23.004700308326257
1441.0,23.065976356638977
1451.0,23.126582367904597
1461.0,23.186525627056714
1471.0,23.2458134076154
1481.0,23.304452901234917
1491.0,23.36245121880512
1501.0,23.41981539152268
1511.0,23.476552371934144
1521.0,23.53291011065468
1531.0,23.58866030381468
1541.0,23.64378339999851
1551.0,23.698287603323077
1561.0,23.75218094031297
1571.0,23.805471266455736
1581.0,23.85816627255068
1591.0,23.910273539315117
1601.0,23.96180060670077
1611.0,24.01281479774756
1621.0,24.06396105482869
1631.0,24.115397456458016
1641.0,24.16710806717422
1651.0,24.219078245770998
1661.0,24.271294589044597
1671.0,24.323745323977743
1681.0,24.376419901458394
1691.0,24.42930868907946
1701.0,24.48240270216068
1711.0,24.535691711505354
1721.0,24.589165667643396
1731.0,24.642815832357698
1741.0,24.696634171000998
1751.0,24.750613392690262
1761.0,24.804747221844163
1771.0,24.859030251063565
1781.0,24.913457840755115
1791.0,24.968026032002385
1801.0,25.022731470889468
1811.0,25.07757096863944
1821.0,25.132541348039684
1831.0,25.187639991661836
1841.0,25.242864731663236
1851.0,25.298213804776992
1861.0,25.353685813159547
1871.0,25.409279690358577
1881.0,25.464994424680054
1891.0,25.52082864946504
1901.0,25.57678138449444
1911.0,25.632851943392385
1921.0,25.68903990662862
1931.0,25.745345101825826
1941.0,25.801767586878245
1951.0,25.858307486540408
1961.0,25.914964399728433
1971.0,25.971738206261673
1981.0,26.02862904580656
1991.0,26.085637279656407
2001.0,26.142763480808007
2011.0,26.20000842605665
2021.0,26.257373013973776
2031.0,26.314857559223316
2041.0,26.37246255950709
2051.0,26.430188815687227
2061.0,26.48803735531672
2071.0,26.546009430626814
2081.0,26.604106518623087
2091.0,26.66181212914211
2101.0,26.71843398239775
2111.0,26.775180909676333
2121.0,26.83205443978971
2131.0,26.88905636655039
2141.0,26.946188757914793
2151.0,27.003453968400496
2161.0,27.058960503794996
2171.0,27.092910795435152
2181.0,27.12096749315286
2191.0,27.14785916889102
2201.0,27.17445200083353
2211.0,27.200750101778425
2221.0,27.22675729770787
2231.0,27.252477224307974
2241.0,27.27792535018945
2251.0,27.303097136958787
2261.0,27.327994523733448
2271.0,27.352620593334183
2281.0,27.376978393359426
2291.0,27.401070937224873
2301.0,27.42490120514476
2311.0,27.44847205279723
2321.0,27.471786087105624
2331.0,27.49484618969645
2341.0,27.517655236133134
2351.0,27.540216070159733
2361.0,27.56253150478194
2371.0,27.58460432330802
2381.0,27.606437230115947
2391.0,27.628032582470073
2401.0,27.649393022959202
2411.0,27.67052124163767
2421.0,27.691419900765283
2431.0,27.71209163600663
2441.0,27.732551638576638
2451.0,27.752946506677315
2461.0,27.772949930803566
2471.0,27.792732799008213
2481.0,27.81229753682186
2491.0,27.831646551361526
2501.0,27.850782231266866
2511.0,27.869706946414233
